name,lat,lng,source,checked_on
성주사,35.18806,128.6925,https://ko.wikipedia.org/wiki/성주사역,2026-09-21
경화,35.15917,128.68667,https://ko.wikipedia.org/wiki/경화역,2026-09-21
진해,35.1534167,128.6601222,https://ko.wikipedia.org/wiki/진해역,2026-09-21
통해,35.1536306,128.6793472,https://ko.wikipedia.org/wiki/통해역,2026-09-21
청주,36.6467139,127.3916306,https://ko.wikipedia.org/wiki/청주역,2026-09-21
오근장,36.7,127.47833,https://ko.wikipedia.org/wiki/오근장역,2026-09-21
청주공항,36.72139,127.48972,https://ko.wikipedia.org/wiki/청주공항역,2026-09-21
내수,36.72833,127.53639,https://ko.wikipedia.org/wiki/내수역,2026-09-21
증평,36.77806,127.58306,https://ko.wikipedia.org/wiki/증평역,2026-09-21
도안,36.813389973,127.614398017,https://rail.blue/railroad/logis/stationinfo.aspx?id=696,2026-09-21
보천,36.87667,127.65861,https://ko.wikipedia.org/wiki/보천역,2026-09-21
음성,36.92603,127.70390194,https://ko.wikipedia.org/wiki/음성역,2026-09-21
소이,36.9225,127.75639,https://ko.wikipedia.org/wiki/소이역,2026-09-21
주덕,36.97333,127.80222,https://ko.wikipedia.org/wiki/주덕역,2026-09-21
달천,36.96056,127.88,https://ko.wikipedia.org/wiki/달천역,2026-09-21
목행,37.01694,127.93222,https://ko.wikipedia.org/wiki/목행역,2026-09-21
동량,37.03333,127.97056,https://ko.wikipedia.org/wiki/동량역,2026-09-21
삼탄,37.07306,128.03833,https://ko.wikipedia.org/wiki/삼탄역,2026-09-21
공전,37.10083,128.07806,https://ko.wikipedia.org/wiki/공전역,2026-09-21
입석리,37.1968583,128.297639,https://ko.wikipedia.org/wiki/입석리역,2026-09-21
쌍룡,37.17462913,128.328491207,https://rail.blue/railroad/logis/stationinfo.aspx?id=720,2026-09-21
연당,37.1851028,128.396275,https://ko.wikipedia.org/wiki/연당역,2026-09-21
청령포,37.17139,128.45194,https://ko.wikipedia.org/wiki/청령포역,2026-09-21
영월,37.182425,128.4810111,https://ko.wikipedia.org/wiki/영월역,2026-09-21
탄부,37.18333,128.50917,https://ko.wikipedia.org/wiki/탄부역,2026-09-21
연하,37.19155,128.55611,https://ko.wikipedia.org/wiki/연하역,2026-09-21
석항,37.19722,128.62028,https://ko.wikipedia.org/wiki/석항역,2026-09-21
예미,37.2127167,128.6501222,https://ko.wikipedia.org/wiki/예미역,2026-09-21
조동,37.22806,128.6975,https://ko.wikipedia.org/wiki/조동역,2026-09-21
자미원,37.2360778,128.733583,https://ko.wikipedia.org/wiki/자미원역,2026-09-21
사북,37.22611,128.81694,https://ko.wikipedia.org/wiki/사북역,2026-09-21
고한,37.20083,128.85278,https://ko.wikipedia.org/wiki/고한역,2026-09-21
추전,37.2,128.9499528,https://ko.wikipedia.org/wiki/추전역,2026-09-21
태백,37.1760083,128.98385,https://ko.wikipedia.org/wiki/태백역,2026-09-21
문곡,37.15165,128.990175,https://ko.wikipedia.org/wiki/문곡역,2026-09-21
창내,36.99389,127.00389,https://ko.wikipedia.org/wiki/창내역,2026-09-21
신대신호소,37.00028,127.06417,https://ko.wikipedia.org/wiki/신대신호소,2026-09-21
함백,37.215778,128.697625,https://ko.wikipedia.org/wiki/함백역,2026-09-21
공주,36.33245306,127.09685306,https://ko.wikipedia.org/wiki/공주역,2026-09-21
정읍,35.57556,126.8425,https://ko.wikipedia.org/wiki/정읍역,2026-09-21
서대전,36.322475,127.4032944,https://ko.wikipedia.org/wiki/서대전역,2026-09-21
가수원,36.29944,127.35639,https://ko.wikipedia.org/wiki/가수원역,2026-09-21
흑석리,36.2552417,127.3390667,https://ko.wikipedia.org/wiki/흑석리역,2026-09-21
원정,36.25389,127.305,https://ko.wikipedia.org/wiki/원정역,2026-09-21
계룡,36.2726667,127.2656528,https://ko.wikipedia.org/wiki/계룡역,2026-09-21
신도,36.28333,127.24139,https://ko.wikipedia.org/wiki/신도역,2026-09-21
개태사,36.24139,127.22694,https://ko.wikipedia.org/wiki/개태사역,2026-09-21
연산,36.21222,127.20056,https://ko.wikipedia.org/wiki/연산역_(논산),2026-09-21
부황,36.225,127.15278,https://ko.wikipedia.org/wiki/부황역,2026-09-21
논산,36.2072722,127.0925,https://ko.wikipedia.org/wiki/논산역,2026-09-21
채화,36.164889389,127.058986306,https://ko.wikipedia.org/wiki/채화역,2026-09-21
강경,36.15417,127.01556,https://ko.wikipedia.org/wiki/강경역,2026-09-21
용동,36.10917,126.99083,https://ko.wikipedia.org/wiki/용동역,2026-09-21
함열,36.0799528,126.9571528,https://ko.wikipedia.org/wiki/함열역,2026-09-21
다산,36.05056,126.94861,https://ko.wikipedia.org/wiki/다산역_(폐역),2026-09-21
황등,35.9997194,126.9433472,https://ko.wikipedia.org/wiki/황등역,2026-09-21
부용,35.8775,126.94361,https://ko.wikipedia.org/wiki/부용역,2026-09-21
와룡,35.8475,126.94111,https://ko.wikipedia.org/wiki/와룡역,2026-09-21
김제,35.793503,126.905436,https://ko.wikipedia.org/wiki/김제역,2026-09-21
감곡,35.73333,126.89722,https://ko.wikipedia.org/wiki/감곡역,2026-09-21
신태인,35.6875194,126.8843028,https://ko.wikipedia.org/wiki/신태인역,2026-09-21
초강,35.64028,126.87667,https://ko.wikipedia.org/wiki/초강역,2026-09-21
천원,35.525672881,126.818622956,https://rail.blue/railroad/logis/stationinfo.aspx?id=757,2026-09-21
노령,35.49,126.80056,https://ko.wikipedia.org/wiki/노령역,2026-09-21
백양사,35.43139,126.80806,https://ko.wikipedia.org/wiki/백양사역,2026-09-21
신흥리,35.38444,126.7975,https://ko.wikipedia.org/wiki/신흥리역,2026-09-21
장성,35.3001139,126.7796167,https://ko.wikipedia.org/wiki/장성역,2026-09-21
옥정,35.258071457,126.74662413,https://rail.blue/railroad/logis/stationinfo.aspx?id=4821452,2026-09-21
임곡,35.21806,126.745,https://ko.wikipedia.org/wiki/임곡역,2026-09-21
하남,35.175,126.79611,https://ko.wikipedia.org/wiki/하남역,2026-09-21
노안,35.06611,126.74222,https://ko.wikipedia.org/wiki/노안역,2026-09-21
나주,35.0142611,126.7169944,https://ko.wikipedia.org/wiki/나주역,2026-09-21
영산포,35.00528,126.70667,https://ko.wikipedia.org/wiki/영산포역,2026-09-21
다시,35.01667,126.64083,https://ko.wikipedia.org/wiki/다시역,2026-09-21
함평,35.0239778,126.5387972,https://ko.wikipedia.org/wiki/함평역,2026-09-21
무안,34.96234806,126.51717306,https://ko.wikipedia.org/wiki/무안역,2026-09-21
몽탄,34.92972,126.50306,https://ko.wikipedia.org/wiki/몽탄역,2026-09-21
목포,34.79194,126.38722,https://ko.wikipedia.org/wiki/목포역,2026-09-21
양원(봉화),36.9647639,129.0915694,https://ko.wikipedia.org/wiki/양원역_(봉화),2026-09-21
신치,37.364239,128.683703,https://ko.wikipedia.org/wiki/신치역,2026-09-21
안인,37.7378052,128.9793446,https://www.openstreetmap.org/search?query=안인,2026-09-21
